username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
WB_AsiaPacific,World Bank AsiaPac,17523060,940295284688646151,/WB_AsiaPacific/status/940295284688646151,2017-12-11 19:00:40,1513018840,0,2,2,0,,,,#Philippines: A river warrior says #garbage is the biggest problem blocking drainage & causing #flooding in Metro Manila: Watch: http://bit.ly/2iS09ZY pic.twitter.com/4XpOLY02aQ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Philippines?src=hash""><s>#</s><b>Philippines</b></a>: A river warrior says <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/garbage?src=hash""><s>#</s><b>garbage</b></a> is the biggest problem blocking drainage &amp; causing <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> in Metro <strong>Manila</strong>: Watch: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2iS09ZY"" dir=""ltr"" href=""https://t.co/j9hRu4yFdy"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2iS09ZY""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2iS09ZY</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/4XpOLY02aQ"">pic.twitter.com/4XpOLY02aQ</a></p>"
WB_AsiaPacific,World Bank AsiaPac,17523060,940114065233514500,/WB_AsiaPacific/status/940114065233514500,2017-12-11 07:00:34,1512975634,0,2,3,0,,,,#Philippines: What does it take to ensure the safety of some 3 million Filipinos vulnerable to #flooding in Metro Manila? Click here: http://bit.ly/2iS09ZY pic.twitter.com/Gxy9eHu1uv,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Philippines?src=hash""><s>#</s><b>Philippines</b></a>: What does it take to ensure the safety of some 3 million Filipinos vulnerable to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> in Metro <strong>Manila</strong>? Click here: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2iS09ZY"" dir=""ltr"" href=""https://t.co/j9hRu4yFdy"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2iS09ZY""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2iS09ZY</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Gxy9eHu1uv"">pic.twitter.com/Gxy9eHu1uv</a></p>"
WB_AsiaPacific,World Bank AsiaPac,17523060,940111430271078400,/WB_AsiaPacific/status/940111430271078400,2017-12-11 06:50:06,1512975006,0,1,1,0,,,,#Philippines: Why modernizing pumping stations is key to addressing #flooding in Metro Manila. Watch: http://bit.ly/2iS09ZY pic.twitter.com/jP2qXG8FZc,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Philippines?src=hash""><s>#</s><b>Philippines</b></a>: Why modernizing pumping stations is key to addressing <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> in Metro <strong>Manila</strong>. Watch: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2iS09ZY"" dir=""ltr"" href=""https://t.co/j9hRu4yFdy"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2iS09ZY""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2iS09ZY</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/jP2qXG8FZc"">pic.twitter.com/jP2qXG8FZc</a></p>"
Polls_4_USA,#Polls 4 USA,860084169388568577,921376543368273921,/Polls_4_USA/status/921376543368273921,2017-10-20 14:04:20,1508508260,0,0,0,0,,,,WorldBank: Learn about our new #flood management project to help protect lives & livelihoods of Metro Manila’s poo… https://twitter.com/i/web/status/921375576576987138 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">WorldBank: Learn about our new <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project to help protect lives &amp; livelihoods of Metro <strong>Manila</strong>’s poo… <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/i/web/status/921375576576987138"" dir=""ltr"" href=""https://t.co/eqmMNjp9Qv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/i/web/status/921375576576987138""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/i/web/status/9</span><span class=""invisible"">21375576576987138</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
nsalinascabello,Néstor Salinas,3948950302,921376160164012032,/nsalinascabello/status/921376160164012032,2017-10-20 14:02:49,1508508169,0,0,0,0,,,,WorldBank: Learn about our new #flood management project to help protect lives & livelihoods of Metro Manila’s poo… https://twitter.com/i/web/status/921375576576987138 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">WorldBank: Learn about our new <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project to help protect lives &amp; livelihoods of Metro <strong>Manila</strong>’s poo… <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/i/web/status/921375576576987138"" dir=""ltr"" href=""https://t.co/a0W2jlfNqg"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/i/web/status/921375576576987138""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/i/web/status/9</span><span class=""invisible"">21375576576987138</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
WorldBank,World Bank,27860681,921375576576987138,/WorldBank/status/921375576576987138,2017-10-20 14:00:30,1508508030,0,10,22,0,,,,Learn about our new #flood management project to help protect lives & livelihoods of Metro Manila’s poorest. Read: http://bit.ly/2wnLw21 pic.twitter.com/9r3y2ej7fN,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Learn about our new <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project to help protect lives &amp; livelihoods of Metro <strong>Manila</strong>’s poorest. Read: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2wnLw21"" dir=""ltr"" href=""https://t.co/QVKwGw63YZ"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2wnLw21""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2wnLw21</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9r3y2ej7fN"">pic.twitter.com/9r3y2ej7fN</a></p>"
Marvinvilla1970,marb,367681419,918815882339532800,/Marvinvilla1970/status/918815882339532800,2017-10-13 12:29:11,1507897751,1,0,0,0,,,,Ma orosa near un avenue manila #flood passable @MMDA @Kingpayatpic.twitter.com/w4awBXj84r,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">Ma orosa near un avenue <strong>manila</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> passable <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""171574926"" dir=""ltr"" href=""/MMDA""><s>@</s><b>MMDA</b></a> @Kingpayat<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/w4awBXj84r"">pic.twitter.com/w4awBXj84r</a></p>"
WB_AsiaPacific,World Bank AsiaPac,17523060,914088708806234112,/WB_AsiaPacific/status/914088708806234112,2017-09-30 11:25:05,1506770705,0,3,1,0,,,,Philippines:  New #flood project to help improve solid waste management in select areas in Metro Manila. http://bit.ly/2x0L218 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Philippines:  New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> project to help improve solid waste management in select areas in Metro <strong>Manila</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://bit.ly/2x0L218"" dir=""ltr"" href=""https://t.co/u7AWefvQtc"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2x0L218""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2x0L218</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
WB_AsiaPacific,World Bank AsiaPac,17523060,913915064968769536,/WB_AsiaPacific/status/913915064968769536,2017-09-29 23:55:05,1506729305,0,2,6,0,,,,#Philippines: New #flood management project to improve select drainage areas in Metro Manila. http://bit.ly/2x0L218 pic.twitter.com/xxVNzci0uW,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Philippines?src=hash""><s>#</s><b>Philippines</b></a>: New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project to improve select drainage areas in Metro <strong>Manila</strong>. <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2x0L218"" dir=""ltr"" href=""https://t.co/u7AWefvQtc"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2x0L218""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2x0L218</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/xxVNzci0uW"">pic.twitter.com/xxVNzci0uW</a></p>"
PHINewsNet2,Philippine News Now,866249710155120641,913708329662169088,/PHINewsNet2/status/913708329662169088,2017-09-29 10:13:36,1506680016,0,0,1,0,,,,New #flood management project to help protect lives & livelihoods of Metro Manila’s poorest. Read: http://bit.ly/2wnLw21 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project to help protect lives &amp; livelihoods of Metro <strong>Manila</strong>’s poorest. Read: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://bit.ly/2wnLw21"" dir=""ltr"" href=""https://t.co/phC1Jt6WW4"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2wnLw21""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2wnLw21</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
PHINewsNet2,Philippine News Now,866249710155120641,913706714666483713,/PHINewsNet2/status/913706714666483713,2017-09-29 10:07:11,1506679631,0,0,0,0,,,,"Philippines: WB, AIIB approve funding for Metro Manila #flood management project. Read: http://bit.ly/2x0L218 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Philippines: WB, AIIB approve funding for Metro <strong>Manila</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project. Read: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2x0L218"" dir=""ltr"" href=""https://t.co/5xP0JQzVHD"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2x0L218""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2x0L218</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
PHINewsNet1,Philippine News Now,837177911656374272,913674798353473536,/PHINewsNet1/status/913674798353473536,2017-09-29 08:00:21,1506672021,0,0,0,0,,,,New #flood management project to help protect lives & livelihoods of Metro Manila’s poorest. Read: http://bit.ly/2wnLw21 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project to help protect lives &amp; livelihoods of Metro <strong>Manila</strong>’s poorest. Read: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2wnLw21"" dir=""ltr"" href=""https://t.co/Uy0emSeRVc"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2wnLw21""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2wnLw21</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
PHINewsNet1,Philippine News Now,837177911656374272,913674763649695745,/PHINewsNet1/status/913674763649695745,2017-09-29 08:00:13,1506672013,0,0,0,0,,,,"Philippines: WB, AIIB approve funding for Metro Manila #flood management project. Read: http://bit.ly/2x0L218 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Philippines: WB, AIIB approve funding for Metro <strong>Manila</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project. Read: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2x0L218"" dir=""ltr"" href=""https://t.co/QiWWFv3PlK"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2x0L218""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2x0L218</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
WB_AsiaPacific,World Bank AsiaPac,17523060,913647928257994752,/WB_AsiaPacific/status/913647928257994752,2017-09-29 06:13:35,1506665615,0,1,0,0,,,,BLOG: New #flood management project to help protect lives & livelihoods of Metro Manila’s poorest. Read: http://bit.ly/2wnLw21 pic.twitter.com/U4cA0VDSLG,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">BLOG: New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project to help protect lives &amp; livelihoods of Metro <strong>Manila</strong>’s poorest. Read: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2wnLw21"" dir=""ltr"" href=""https://t.co/G49F7urnbU"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2wnLw21""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2wnLw21</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/U4cA0VDSLG"">pic.twitter.com/U4cA0VDSLG</a></p>"
WB_AsiaPacific,World Bank AsiaPac,17523060,913609814542094342,/WB_AsiaPacific/status/913609814542094342,2017-09-29 03:42:08,1506656528,0,3,2,0,,,,"Philippines: WB, AIIB approve funding for Metro Manila #flood management project. Read: http://bit.ly/2x0L218 pic.twitter.com/SvBm4l25ts","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Philippines: WB, AIIB approve funding for Metro <strong>Manila</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> management project. Read: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2x0L218"" dir=""ltr"" href=""https://t.co/u7AWefvQtc"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2x0L218""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2x0L218</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/SvBm4l25ts"">pic.twitter.com/SvBm4l25ts</a></p>"
TyeCrane_,Tymell Murphy,513436314,907691626906177537,/TyeCrane_/status/907691626906177537,2017-09-12 19:45:22,1505245522,0,0,0,0,,,,RT @ajplus: People near Manila wade through floodwaters after a storm hits the Philippines. pic.twitter.com/65hJgIr5X0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🙏🏾"" aria-label=""Emoji: Person with folded hands (medium dark skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fe.png"" title=""Person with folded hands (medium dark skin tone)""/><img alt=""🙏🏾"" aria-label=""Emoji: Person with folded hands (medium dark skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fe.png"" title=""Person with folded hands (medium dark skin tone)""/><img alt=""🙏🏾"" aria-label=""Emoji: Person with folded hands (medium dark skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fe.png"" title=""Person with folded hands (medium dark skin tone)""/><img alt=""🙏🏾"" aria-label=""Emoji: Person with folded hands (medium dark skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fe.png"" title=""Person with folded hands (medium dark skin tone)""/>RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""110396781"" dir=""ltr"" href=""/ajplus""><s>@</s><b>ajplus</b></a>: People near <strong>Manila</strong> wade through <strong>floodwaters</strong> after a storm hits the Philippines. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/65hJgIr5X0"">pic.twitter.com/65hJgIr5X0</a></p>"
thaitvnews,██████████,110596487,907689824110465024,/thaitvnews/status/907689824110465024,2017-09-12 19:38:12,1505245092,0,0,0,0,,,,ajplus: People near Manila wade through floodwaters after a storm hits the Philippines. pic.twitter.com/MsrJ8uvRKZ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ajplus: People near <strong>Manila</strong> wade through <strong>floodwaters</strong> after a storm hits the Philippines. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/MsrJ8uvRKZ"">pic.twitter.com/MsrJ8uvRKZ</a></p>"
ajplus,AJ+,110396781,907689559873355776,/ajplus/status/907689559873355776,2017-09-12 19:37:09,1505245029,2,187,224,0,,,,People near Manila wade through floodwaters after a storm hits the Philippines. pic.twitter.com/1HGa9SixBr,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People near <strong>Manila</strong> wade through <strong>floodwaters</strong> after a storm hits the Philippines. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/1HGa9SixBr"">pic.twitter.com/1HGa9SixBr</a></p>"
TRF_Stories,Thomson Reuters Foundation News,15762575,907664613105336320,/TRF_Stories/status/907664613105336320,2017-09-12 17:58:02,1505239082,0,5,2,0,,,,"#PhotoOfTheDay Residents wade through floodwaters in Metro Manila as a storm sweeps across Luzon, Philippines. REUTERS/Erik De Castro pic.twitter.com/HCNK2uuBKd","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PhotoOfTheDay?src=hash""><s>#</s><b>PhotoOfTheDay</b></a> Residents wade through <strong>floodwaters</strong> in Metro <strong>Manila</strong> as a storm sweeps across Luzon, Philippines. REUTERS/Erik De Castro <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HCNK2uuBKd"">pic.twitter.com/HCNK2uuBKd</a></p>"
AGOdulio,Alvin G. Odulio,311184606,907648904732258306,/AGOdulio/status/907648904732258306,2017-09-12 16:55:36,1505235336,0,2,1,0,,,,For the #Manila Subway system to work the Government needs to solve the issue of #Flooding first. #MaringPH,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">For the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> Subway system to work the Government needs to solve the issue of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flooding?src=hash""><s>#</s><b><strong>Flooding</strong></b></a> first. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MaringPH?src=hash""><s>#</s><b>MaringPH</b></a></p>"
CycloneDash,Cyclone Dashboard,846160821482770434,907561107308425216,/CycloneDash/status/907561107308425216,2017-09-12 11:06:44,1505214404,0,0,0,0,,,,#Talim #Manila #flood #weather Typhoon Talim Dashboard. https://www.citydashboard.com.au/manila.php pic.twitter.com/QpySKiEdW8,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Talim?src=hash""><s>#</s><b>Talim</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/weather?src=hash""><s>#</s><b>weather</b></a> Typhoon Talim Dashboard. <a class=""twitter-timeline-link"" data-expanded-url=""https://www.citydashboard.com.au/manila.php"" dir=""ltr"" href=""https://t.co/C4NjSuGRJ6"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.citydashboard.com.au/manila.php""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">citydashboard.com.au/manila.php</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/QpySKiEdW8"">pic.twitter.com/QpySKiEdW8</a></p>"
CycloneDash,Cyclone Dashboard,846160821482770434,907545822794936320,/CycloneDash/status/907545822794936320,2017-09-12 10:06:00,1505210760,0,0,0,0,,,,#Talim #Manila #flood #weather Typhoon Talim information Dashboard. https://www.citydashboard.com.au/manila.php pic.twitter.com/pKuZ8ljkrS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Talim?src=hash""><s>#</s><b>Talim</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/weather?src=hash""><s>#</s><b>weather</b></a> Typhoon Talim information Dashboard. <a class=""twitter-timeline-link"" data-expanded-url=""https://www.citydashboard.com.au/manila.php"" dir=""ltr"" href=""https://t.co/C4NjSuGRJ6"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.citydashboard.com.au/manila.php""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">citydashboard.com.au/manila.php</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/pKuZ8ljkrS"">pic.twitter.com/pKuZ8ljkrS</a></p>"
GulfTimes_QATAR,Gulf-Times,2203232041,907540317922107392,/GulfTimes_QATAR/status/907540317922107392,2017-09-12 09:44:07,1505209447,0,4,2,0,,,,"At least three dead, six missing, as storm hits Philippines
#weather #flood #Manila http://www.gulf-times.com/story/563538 pic.twitter.com/2gOYL9uyZi","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">At least three dead, six missing, as storm hits Philippines
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/weather?src=hash""><s>#</s><b>weather</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.gulf-times.com/story/563538"" dir=""ltr"" href=""https://t.co/axhi32imas"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.gulf-times.com/story/563538""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">gulf-times.com/story/563538</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2gOYL9uyZi"">pic.twitter.com/2gOYL9uyZi</a></p>"
